displacement,kilowatts,mileage,price,year,transmission_encoded,type_encoded
1.6,77,245000,15300,2012,0,2
3.0,180,245000,45000,2012,2,6
2.0,130,245000,30900,2012,2,6
2.0,130,245000,24900,2012,0,4
2.0,120,245000,28900,2012,0,6
3.0,180,245000,47500,2012,2,6
3.0,180,245000,37900,2012,2,6
2.0,125,245000,31400,2012,2,6
3.0,150,245000,31500,2012,2,3
3.0,150,245000,35500,2012,2,3
2.0,105,245000,24900,2012,0,3
3.0,230,245000,34000,2012,2,3
2.0,130,245000,23000,2012,0,3
2.0,105,245000,23999,2012,0,3
3.0,184,245000,43900,2012,2,3
3.0,184,245000,38999,2012,2,3
2.8,220,245000,32000,2012,2,3
2.0,105,245000,22999,2012,0,3
3.0,150,245000,27000,2012,2,3
2.0,130,245000,22900,2012,2,3
3.0,180,245000,29000,2012,2,3
2.0,130,245000,27000,2012,2,3
2.0,110,245000,21999,2013,0,2
2.0,110,245000,18800,2013,0,2
3.0,230,245000,38500,2013,2,6
1.6,77,245000,20600,2013,0,2
2.0,130,245000,33900,2013,2,6
1.6,77,245000,15900,2013,0,2
2.0,130,245000,33900,2013,2,6
2.0,100,245000,13500,2013,0,5
2.0,130,245000,33500,2013,2,6
2.0,130,245000,31500,2013,2,6
2.0,130,245000,30900,2013,2,6
3.0,245,245000,49000,2013,2,5
3.0,180,245000,35500,2013,2,3
3.0,180,245000,33000,2013,2,3
2.0,110,245000,24900,2013,0,3
3.0,180,245000,39000,2013,2,3
2.0,130,245000,25999,2013,2,3
3.0,150,245000,32500,2013,2,3
2.0,110,245000,22999,2013,0,3
1.6,77,245000,24500,2014,0,2
2.0,110,245000,35600,2014,0,6
2.0,110,245000,34500,2014,0,6
3.0,230,245000,46000,2014,2,6
1.6,77,245000,21900,2014,0,2
1.6,77,245000,19950,2014,0,2
2.0,110,245000,24000,2014,2,2
2.0,110,245000,25500,2014,2,2
2.0,110,245000,24300,2014,2,2
2.0,100,245000,36500,2014,0,3
3.0,150,245000,31600,2014,2,3
3.0,150,245000,31600,2014,2,3
2.0,130,245000,28400,2014,2,3
3.0,140,245000,38700,2015,2,4
3.0,140,245000,40000,2015,2,4
4.0,320,245000,95000,2015,2,6
3.0,190,245000,39900,2015,2,6
4.0,320,245000,120000,2015,2,6
1.6,77,245000,22500,2015,0,2
2.0,140,245000,39999,2015,2,3
3.0,170,245000,52800,2015,2,3
2.0,110,245000,24950,2015,2,3
2.0,110,245000,39900,2015,2,3
3.0,170,245000,44800,2015,2,3
3.0,196,245000,72000,2015,2,3
2.0,140,245000,38999,2016,2,6
2.0,140,245000,38900,2016,2,6
2.0,140,245000,34500,2016,2,3
2.0,140,245000,36800,2016,2,3
2.0,110,245000,32500,2016,0,3
4.0,320,245000,105000,2017,2,6
3.0,160,245000,46500,2017,2,3
2.0,140,245000,36500,2017,0,3
2.0,140,245000,41900,2018,2,3
2.0,110,245000,60500,2019,2,5
2.0,120,245000,64900,2019,2,6
1.6,77,245034,22900,2013,0,2
2.0,105,245064,16800,2009,0,3
3.0,225,245065,62000,2015,2,4
2.0,88,245100,13950,2009,0,3
1.6,77,245111,13900,2011,0,2
1.6,77,245111,16800,2012,2,2
2.0,88,245120,14900,2009,0,3
2.0,125,245123,16500,2011,0,2
1.9,96,245142,7500,2001,0,3
2.0,88,245142,16990,2009,0,3
2.0,88,245156,17500,2009,0,3
2.0,105,245168,13900,2008,0,3
2.0,100,245180,17500,2009,0,3
2.0,130,245200,34700,2013,2,5
2.0,130,245200,34700,2013,2,5
1.6,77,245221,18900,2015,0,2
2.0,88,245234,18800,2010,0,3
2.0,103,245235,16350,2011,0,2
1.6,77,245241,11999,2011,0,2
2.0,100,245300,17199,2009,0,3
2.0,88,245320,14600,2009,0,3
2.0,103,245335,14500,2009,0,2
1.6,77,245336,14600,2012,0,2
3.0,176,245339,25900,2011,2,5
3.0,180,245339,30900,2013,2,5
1.6,77,245350,23600,2013,0,2
2.0,103,245357,16600,2010,0,2
1.6,77,245386,21600,2013,0,2
3.0,176,245400,22000,2010,2,3
2.0,125,245431,18300,2010,2,2
2.0,105,245452,27500,2012,2,3
2.5,110,245455,5950,2000,2,3
2.5,110,245455,5950,2000,2,3
2.0,130,245500,35990,2013,2,6
3.0,176,245650,36800,2010,2,6
2.0,105,245650,29500,2013,2,5
2.0,105,245652,18388,2009,0,3
3.0,180,245673,9000,2005,2,3
2.4,130,245700,15000,2006,2,3
1.6,77,245700,13800,2010,0,2
3.0,200,245726,62999,2015,2,3
1.6,77,245731,15500,2012,0,2
2.0,125,245742,15900,2009,2,3
1.8,110,245773,6000,2003,0,2
2.0,130,245789,29950,2013,0,4
2.0,103,245800,27333,2013,0,6
2.7,140,245850,21850,2010,2,3
2.0,105,245873,17900,2011,0,3
2.0,103,245914,15500,2009,2,2
2.0,100,245996,16999,2010,0,3
1.9,180,246000,5300,1999,0,3
1.6,75,246000,5400,2002,0,2
3.0,165,246000,11500,2004,2,3
2.5,132,246000,5000,2004,2,3
3.0,171,246000,14300,2006,2,4
2.0,104,246000,16000,2008,0,3
2.0,104,246000,14999,2008,0,3
3.0,180,246000,24900,2009,2,5
3.0,176,246000,28700,2009,2,6
3.0,150,246000,27500,2009,2,6
1.6,77,246000,13700,2009,0,2
2.0,77,246000,14600,2009,0,2
2.0,103,246000,15500,2009,2,2
2.0,103,246000,15500,2009,2,2
2.0,88,246000,16800,2009,0,3
2.7,170,246000,22300,2009,2,3
2.7,140,246000,15900,2009,0,3
3.0,176,246000,17200,2009,2,3
2.0,88,246000,15999,2009,0,3
2.0,103,246000,15400,2009,0,3
1.6,77,246000,15400,2010,2,2
2.0,125,246000,27950,2010,2,6
2.0,105,246000,23300,2010,0,6
3.0,180,246000,29800,2010,2,6
2.0,103,246000,14900,2010,0,2
1.6,66,246000,13700,2010,0,2
2.0,132,246000,19000,2010,0,5
2.0,103,246000,14900,2010,0,2
2.0,100,246000,14500,2010,0,3
2.0,125,246000,18900,2010,0,3
2.0,100,246000,14000,2010,0,3
2.7,140,246000,14000,2010,2,3
2.0,88,246000,17800,2010,0,3
2.0,88,246000,18300,2010,0,3
2.0,103,246000,14900,2011,0,2
2.0,136,246000,13900,2011,0,5
1.6,77,246000,14000,2011,0,2
2.0,125,246000,26800,2011,2,6
2.0,130,246000,32500,2011,2,3
2.0,125,246000,20000,2011,0,3
2.0,105,246000,17500,2011,2,3
2.0,155,246000,31000,2012,2,5
2.0,105,246000,28600,2012,0,6
2.0,130,246000,35950,2012,2,6
1.6,77,246000,14500,2012,0,2
2.0,100,246000,17800,2012,2,2
1.6,77,246000,14400,2012,0,2
3.0,150,246000,27700,2012,2,3
3.0,180,246000,30450,2012,2,3
2.8,148,246000,28000,2012,2,3
3.0,180,246000,29800,2012,2,3
2.0,130,246000,31500,2012,0,3
2.0,130,246000,39700,2013,2,6
2.0,130,246000,31850,2013,2,6
3.0,150,246000,33500,2013,2,3
3.0,230,246000,36500,2013,2,3
3.0,150,246000,37500,2013,2,3
2.0,135,246000,26900,2014,0,2
4.0,309,246000,51000,2014,2,5
2.0,140,246000,37000,2014,2,6
2.0,140,246000,37000,2014,2,6
2.0,88,246000,25500,2014,0,3
2.0,88,246000,18500,2014,0,3
2.0,140,246000,28500,2014,2,3
2.0,100,246000,37500,2014,2,3
2.0,140,246000,19000,2014,2,3
2.0,110,246000,24900,2014,0,3
3.0,160,246000,41900,2015,2,3
2.0,140,246000,39000,2015,2,3
2.0,140,246000,41000,2015,2,3
4.0,331,246000,76500,2015,2,3
2.0,110,246000,29900,2016,0,3
1.6,85,246000,27800,2018,0,2
3.0,210,246000,105500,2019,2,6
2.0,130,246019,32999,2012,2,6
3.0,150,246137,27900,2011,2,3
2.0,103,246180,8180,2006,0,2
2.0,110,246180,21100,2013,0,2
2.0,110,246180,19500,2013,0,2
2.0,140,246200,40900,2015,2,3
2.0,125,246206,18400,2011,0,2
2.0,103,246321,14800,2009,0,2
2.0,103,246321,14500,2009,0,2
2.0,105,246321,16900,2011,0,3
1.6,77,246445,12650,2010,0,2
2.0,103,246499,15999,2010,0,2
1.9,77,246500,7200,2004,0,2
1.6,81,246500,22995,2015,0,2
2.0,140,246500,36500,2016,2,3
2.0,103,246511,16350,2010,2,2
2.7,140,246520,16400,2011,2,3
3.0,176,246528,28500,2009,2,6
2.0,100,246548,20350,2008,0,3
2.0,88,246638,17500,2010,0,3
2.0,104,246700,18500,2010,0,3
3.0,176,246710,19900,2008,2,6
3.0,150,246729,34990,2013,2,3
2.0,140,246745,18000,2015,2,3
3.0,150,246777,31000,2012,2,3
2.0,105,246798,17500,2010,0,3
1.6,40,246852,800,1991,0,0
1.8,118,246854,13350,2008,0,3
1.6,77,246854,14950,2011,0,2
1.6,81,246855,22499,2013,0,2
2.0,130,246858,32000,2012,2,3
1.9,85,247000,3900,2001,2,3
1.9,105,247000,8500,2002,0,3
1.9,96,247000,7600,2002,0,3
1.9,96,247000,6700,2002,0,3
3.0,165,247000,11000,2004,2,3
2.0,103,247000,9500,2006,2,3
2.7,130,247000,10500,2006,0,3
1.9,77,247000,12500,2008,0,2
2.0,105,247000,15500,2008,0,5
2.0,105,247000,16500,2008,0,3
2.0,105,247000,15200,2008,0,3
2.0,103,247000,12999,2009,0,2
3.0,155,247000,26500,2009,2,5
3.0,155,247000,26500,2009,2,5
2.0,103,247000,15600,2009,0,2
2.0,103,247000,13000,2009,0,2
2.0,103,247000,14999,2009,2,2
2.0,103,247000,15000,2009,2,2
1.6,77,247000,11300,2009,0,2
2.0,103,247000,15450,2009,0,2
3.0,150,247000,26000,2009,2,6
2.0,103,247000,16350,2009,2,2
2.8,140,247000,17500,2009,2,3
2.0,105,247000,18300,2009,0,3
2.0,105,247000,15500,2009,0,3
1.9,88,247000,15700,2009,0,3
2.0,105,247000,19000,2009,2,3
2.0,105,247000,18200,2009,2,3
2.7,140,247000,16850,2009,2,3
2.7,140,247000,17300,2009,2,3
1.6,77,247000,10999,2010,0,2
3.0,176,247000,26000,2010,2,5
3.0,176,247000,30000,2010,2,5
2.0,125,247000,16500,2010,0,2
3.0,176,247000,34900,2010,2,6
1.6,77,247000,13300,2010,0,2
2.0,125,247000,16900,2010,0,2
2.0,100,247000,16800,2010,0,3
2.0,105,247000,14400,2010,0,3
2.0,105,247000,18900,2010,0,3
2.0,105,247000,18600,2010,0,3
2.5,92,247000,38000,2011,2,2
2.0,105,247000,28000,2011,0,6
3.0,176,247000,25400,2011,2,6
2.0,105,247000,28000,2011,0,6
3.0,176,247000,24900,2011,2,6
2.0,103,247000,16500,2011,0,2
2.0,105,247000,18300,2011,0,3
2.0,100,247000,18900,2011,0,3
3.0,180,247000,25500,2011,2,3
2.0,125,247000,31000,2012,2,6
3.0,176,247000,27900,2012,2,6
2.0,130,247000,25500,2012,0,5
3.0,150,247000,32500,2012,2,3
2.0,105,247000,22700,2012,0,3
3.0,150,247000,37500,2012,2,3
3.0,180,247000,36950,2012,2,3
3.0,150,247000,26500,2012,2,3
2.0,130,247000,25900,2012,0,3
3.0,180,247000,46000,2013,2,6
2.0,103,247000,27000,2013,0,6
1.6,81,247000,18000,2013,0,2
1.6,77,247000,17500,2013,0,2
4.2,258,247000,49800,2013,2,3
4.2,258,247000,49800,2013,2,3
3.0,150,247000,31500,2013,2,3
4.2,258,247000,49800,2013,2,3
3.0,180,247000,29900,2013,2,3
2.0,105,247000,22499,2013,0,3
3.0,180,247000,25800,2014,2,3
3.0,150,247000,30900,2014,2,3
3.0,190,247000,42000,2015,2,6
3.0,200,247000,53000,2015,2,3
3.0,160,247000,32900,2015,2,3
3.0,160,247000,38000,2015,2,3
2.0,110,247000,28300,2015,2,3
3.0,200,247000,55000,2017,2,4
4.0,320,247000,89900,2017,2,6
2.0,110,247000,31000,2017,0,3
3.0,160,247000,54900,2017,2,3
2.0,140,247000,41900,2018,2,5
2.0,103,247111,16500,2010,2,3
2.0,110,247115,24999,2014,0,2
1.9,96,247146,7250,2002,0,3
3.0,180,247150,34950,2012,2,3
3.0,178,247200,36990,2010,2,6
3.0,150,247243,26800,2013,2,3
2.0,105,247253,18990,2010,0,3
2.0,100,247279,21500,2009,2,3
2.0,103,247361,16700,2010,2,3
3.0,150,247378,35900,2013,2,3
3.0,150,247389,30700,2012,2,3
3.0,171,247466,14500,2007,2,3
2.0,103,247497,16350,2010,0,2
1.6,77,247500,10999,2010,0,2
1.6,81,247500,20450,2013,0,2
1.6,81,247500,19999,2013,0,2
2.0,100,247531,23500,2010,2,5
2.0,103,247533,10500,2005,0,2
2.0,103,247539,17490,2011,2,2
3.0,176,247542,26300,2010,2,6
1.9,77,247654,10900,2006,0,2
2.0,140,247694,16900,2008,0,3
2.0,103,247723,9400,2005,0,2
2.0,125,247771,17600,2009,0,3
3.0,150,247803,38000,2014,2,3
3.0,150,247803,35500,2014,2,3
1.6,77,247896,13900,2010,0,2
1.6,59,247900,2100,1988,0,0
2.0,130,247900,27900,2012,0,3
1.6,59,247913,1700,1988,0,0
1.6,66,247962,13200,2010,0,2
1.6,77,247971,18000,2011,2,2
2.0,103,247980,15600,2011,0,2
2.5,132,248000,7800,2001,0,4
1.8,110,248000,7200,2001,0,3
1.9,96,248000,7600,2002,0,3
2.4,125,248000,7200,2002,0,3
2.0,110,248000,8099,2004,0,2
2.0,110,248000,8200,2004,0,2
2.5,132,248000,7500,2004,2,3
1.9,77,248000,9900,2005,0,2
2.0,103,248000,11000,2005,0,2
2.0,103,248000,6800,2005,0,3
2.0,103,248000,9750,2006,0,3
2.0,103,248000,16500,2008,0,2
3.0,176,248000,24000,2008,0,5
2.0,103,248000,13900,2008,0,2
1.9,77,248000,12200,2008,0,2
2.0,155,248000,23200,2008,2,6
2.0,105,248000,17700,2008,0,3
2.0,105,248000,15999,2008,0,3
2.0,105,248000,15250,2008,0,3
1.6,77,248000,13900,2009,0,2
1.6,77,248000,12000,2009,0,2
2.0,103,248000,14500,2009,0,2
3.0,176,248000,25900,2009,2,6
2.0,125,248000,16500,2009,0,2
2.0,100,248000,17900,2009,0,3
2.0,100,248000,17400,2009,0,3
2.7,140,248000,15600,2009,0,3
2.0,105,248000,15600,2009,0,3
2.0,105,248000,15250,2009,0,3
2.0,105,248000,15200,2009,0,3
2.0,105,248000,18000,2009,0,3
2.7,140,248000,19300,2010,2,5
2.0,103,248000,14600,2010,0,2
1.6,77,248000,14500,2010,0,2
2.0,103,248000,17200,2010,0,2
2.0,103,248000,15300,2010,0,2
2.0,125,248000,26000,2010,0,5
2.0,103,248000,14950,2010,0,2
1.6,77,248000,13600,2010,0,2
2.7,140,248000,15500,2010,2,5
2.0,125,248000,25900,2010,2,6
2.0,104,248000,24900,2010,0,6
2.0,125,248000,16500,2010,2,2
2.0,103,248000,18000,2010,0,3
2.0,105,248000,15800,2010,0,3
2.0,88,248000,16900,2010,0,3
2.0,88,248000,18200,2010,0,3
2.0,88,248000,17500,2010,0,3
3.0,176,248000,18550,2010,0,3
3.0,176,248000,17300,2010,0,3
3.0,176,248000,19500,2010,0,3
2.0,125,248000,29950,2011,0,6
3.0,180,248000,34900,2011,2,6
2.0,125,248000,27500,2011,2,6
2.0,105,248000,24500,2011,0,5
1.4,92,248000,13900,2011,0,2
2.0,105,248000,23990,2011,0,6
2.0,180,248000,25800,2011,0,5
2.5,250,248000,40000,2011,2,5
1.6,77,248000,15800,2011,0,2
1.6,77,248000,11450,2011,0,2
3.0,184,248000,41900,2011,2,3
3.0,150,248000,39300,2011,2,3
2.0,88,248000,18999,2011,0,3
2.0,105,248000,18499,2011,0,3
3.0,150,248000,36500,2011,2,3
2.0,105,248000,17500,2011,0,3
2.0,88,248000,18700,2011,0,3
2.0,105,248000,17500,2011,0,3
3.0,180,248000,30700,2011,2,3
4.2,258,248000,39900,2011,2,3
2.0,130,248000,29900,2012,2,6
1.6,66,248000,15500,2012,0,2
2.7,140,248000,27500,2012,2,5
2.7,140,248000,22999,2012,2,5
3.0,180,248000,35500,2012,2,3
2.0,105,248000,18800,2012,0,3
2.0,105,248000,21900,2012,2,3
2.0,88,248000,18900,2012,0,3
2.0,88,248000,22900,2012,0,3
2.8,220,248000,32800,2012,2,3
2.0,105,248000,22800,2012,2,3
2.0,103,248000,20999,2013,0,2
2.0,130,248000,29000,2013,2,6
1.6,77,248000,22500,2013,0,2
2.0,130,248000,33000,2013,2,5
3.0,180,248000,32900,2013,2,6
3.0,230,248000,45000,2013,2,4
3.0,180,248000,37500,2013,2,6
3.0,180,248000,36500,2013,2,6
3.0,180,248000,36600,2013,2,5
3.0,265,248000,46900,2013,2,3
2.0,130,248000,33999,2013,0,3
2.0,110,248000,22800,2013,0,3
3.0,230,248000,51300,2014,2,6
3.0,190,248000,36650,2014,2,6
3.0,180,248000,43000,2014,2,6
3.0,190,248000,36650,2014,2,6
2.0,110,248000,25900,2014,0,2
2.0,133,248000,25000,2014,2,3
3.0,140,248000,44500,2015,2,4
3.0,200,248000,52000,2015,2,3
3.0,200,248000,45500,2015,2,3
3.0,200,248000,45500,2015,2,3
2.0,140,248000,29000,2015,2,3
2.0,110,248000,31700,2018,2,3
3.0,176,248107,20800,2009,2,4
2.0,103,248120,14600,2009,0,2
2.0,105,248123,16950,2010,0,3
2.0,125,248139,24700,2009,0,6
2.0,105,248172,15800,2009,0,3
2.0,105,248200,16450,2009,0,3
1.6,77,248200,12999,2011,0,2
2.0,110,248202,8500,2004,0,2
2.0,140,248222,23300,2014,0,3
1.6,77,248232,21000,2014,0,2
2.0,140,248234,22700,2014,0,3
2.0,125,248245,19000,2009,0,3
2.0,103,248323,16750,2009,2,2
1.6,77,248326,13900,2010,0,2
2.0,100,248456,17950,2012,0,3
1.6,77,248500,11980,2009,0,2
2.0,125,248500,15600,2009,0,3
2.0,88,248500,16950,2009,0,3
3.0,184,248500,41300,2011,2,3
1.6,66,248500,17999,2013,0,2
1.6,77,248531,14750,2011,0,2
1.6,66,248550,12900,2011,0,2
2.0,135,248552,25800,2014,0,2
2.0,140,248555,21800,2014,0,3
1.6,77,248563,15500,2012,0,2
3.0,176,248600,32900,2012,2,6
3.0,160,248632,3999,2003,2,3
3.0,160,248653,4300,2003,2,3
3.0,170,248695,32000,2014,2,4
2.0,103,248700,15400,2011,0,2
2.0,110,248710,25000,2014,0,2
2.0,103,248780,27000,2013,0,6
2.0,110,248800,19600,2011,2,3
2.0,130,248875,35990,2014,2,5
3.0,165,248988,11700,2006,2,3
2.0,96,249000,5400,2002,0,3
2.0,103,249000,6999,2004,0,2
3.0,171,249000,28000,2007,2,6
2.0,103,249000,15300,2008,0,2
2.0,100,249000,20900,2008,0,3
2.0,125,249000,18500,2009,0,2
1.6,77,249000,13700,2009,0,2
2.0,103,249000,13950,2009,0,2
2.0,125,249000,21900,2009,0,4
2.0,103,249000,15800,2009,2,2
2.0,103,249000,15950,2009,0,2
2.0,103,249000,15800,2009,2,2
2.0,103,249000,15300,2009,0,2
2.0,88,249000,14500,2009,0,3
2.0,105,249000,20500,2009,2,3
2.0,125,249000,22500,2009,0,3
2.7,140,249000,18000,2009,2,3
2.0,105,249000,15900,2009,2,3
2.0,125,249000,16500,2009,0,3
2.0,100,249000,18900,2009,0,3
2.7,140,249000,21500,2009,0,3
2.7,140,249000,21500,2009,0,3
2.0,105,249000,15900,2009,0,3
2.0,88,249000,7500,2009,0,3
2.0,100,249000,15500,2009,0,3
2.0,103,249000,16400,2010,0,2
2.0,103,249000,15450,2010,0,2
1.6,77,249000,14700,2010,0,2
3.0,176,249000,25900,2010,2,6
3.0,176,249000,23450,2010,2,6
1.6,77,249000,12490,2010,0,2
3.0,176,249000,24999,2010,2,6
1.6,66,249000,13200,2010,0,2
1.6,77,249000,12900,2010,0,2
2.0,125,249000,15950,2010,0,3
2.0,125,249000,16300,2010,0,3
2.0,105,249000,19200,2010,0,3
2.0,100,249000,17600,2010,0,3
2.0,100,249000,20500,2010,0,3
2.0,103,249000,7000,2011,0,2
2.0,125,249000,21990,2011,0,5
2.0,105,249000,26999,2011,0,6
2.0,125,249000,15800,2011,0,2
2.0,105,249000,18600,2011,2,3
2.0,88,249000,21500,2011,0,3
2.0,130,249000,21000,2012,0,5
2.0,130,249000,28900,2012,2,6
2.0,105,249000,26600,2012,0,6
2.0,130,249000,34900,2012,2,6
2.0,105,249000,26350,2012,0,6
2.0,103,249000,18500,2012,0,3
2.0,130,249000,26900,2013,0,5
2.0,110,249000,27000,2013,2,2
3.0,180,249000,35200,2013,2,6
3.0,180,249000,34000,2013,2,6
2.0,135,249000,22900,2013,0,2
2.0,130,249000,35900,2013,2,5
2.0,103,249000,23800,2013,0,6
2.0,105,249000,28500,2013,2,3
2.0,105,249000,21450,2013,0,3
2.0,110,249000,24900,2014,0,4
3.0,190,249000,39500,2014,2,6
2.0,110,249000,28900,2014,0,3
2.0,140,249000,27800,2014,2,3
2.0,140,249000,26900,2014,2,3
1.6,81,249000,27900,2015,0,2
2.0,110,249000,30000,2015,2,3
3.0,160,249000,42500,2015,2,3
2.0,110,249000,22999,2016,0,2
2.0,90,249000,39500,2017,2,3
2.0,125,249038,27400,2011,2,6
3.0,235,249100,49900,2015,2,3
1.9,77,249121,9850,2005,0,2
1.6,77,249123,15500,2010,2,2
2.0,105,249123,28999,2011,0,6
3.0,180,249128,33000,2011,2,3
2.0,100,249140,16900,2010,0,3
2.0,103,249159,16600,2011,0,2
1.6,77,249170,22700,2014,0,2
2.0,105,249200,28900,2013,2,5
2.0,100,249215,19000,2009,0,3
2.0,125,249216,18900,2012,0,2
3.0,176,249272,25800,2009,2,6
2.0,100,249300,27300,2012,0,6
1.6,77,249309,18000,2013,0,2
1.9,77,249312,9900,2005,0,2
1.9,77,249321,9450,2005,0,2
1.9,77,249321,9400,2005,0,2
1.6,77,249406,14890,2012,2,2
2.0,105,249468,15900,2010,0,3
2.0,105,249468,15900,2010,0,3
2.0,103,249500,16000,2009,0,2
2.0,140,249500,37990,2015,2,6
2.0,103,249512,18300,2012,0,2
1.4,55,249523,4500,2001,0,2
2.0,135,249553,21700,2014,0,2
2.0,105,249715,14900,2009,0,3
4.2,258,249800,48000,2012,2,3
4.2,258,249800,48000,2012,2,3
1.6,77,249900,15250,2010,0,2
2.7,140,249900,16700,2010,2,3
1.6,81,249930,21500,2013,0,2
1.9,77,249973,11000,2006,0,2
3.0,180,249997,41999,2011,2,3
1.8,66,250000,6700,1985,2,0
1.6,51,250000,4200,1985,0,0
1.6,51,250000,1500,1986,0,0
1.8,51,250000,1200,1986,0,0
1.8,64,250000,2200,1987,0,0
1.8,66,250000,900,1988,0,0
1.8,66,250000,1500,1988,0,0
1.8,66,250000,1250,1988,0,0
1.9,55,250000,6500,1989,0,0
2.0,83,250000,5000,1989,0,0
2.0,83,250000,2300,1989,0,0
1.6,59,250000,1800,1989,0,0
3.6,184,250000,21000,1989,2,0
1.8,54,250000,1200,1989,0,0
1.8,54,250000,1800,1989,0,0
1.9,55,250000,5700,1989,0,0
1.6,51,250000,1250,1990,0,0
1.8,64,250000,1300,1990,0,0
1.6,59,250000,2500,1991,0,0
1.8,66,250000,2600,1991,0,0
1.6,59,250000,1350,1991,0,0
2.0,75,250000,1050,1992,0,0
2.0,103,250000,1500,1992,0,0
2.0,85,250000,3000,1992,0,0
2.0,85,250000,3000,1992,0,0
2.0,85,250000,2250,1992,0,0
2.5,180,250000,2300,1996,0,3
1.9,81,250000,5500,1996,0,3
1.8,92,250000,1999,1997,0,2
4.2,331,250000,9000,1997,2,3
2.5,110,250000,6000,1998,0,3
1.9,180,250000,5500,1998,0,3
2.8,142,250000,4750,1998,2,3
1.6,74,250000,3499,2000,0,2
1.9,81,250000,4000,2000,0,2
2.5,110,250000,2700,2000,2,3
2.8,142,250000,1199,2000,2,3
1.4,55,250000,4200,2001,0,2
1.9,74,250000,6400,2001,0,2
2.5,132,250000,7500,2001,2,4
1.9,96,250000,6500,2001,0,3
1.9,96,250000,7800,2001,0,3
1.9,96,250000,5300,2001,0,3
2.5,110,250000,5499,2001,0,3
2.5,132,250000,4000,2001,0,3
1.6,127,250000,4700,2002,0,2
1.9,74,250000,4750,2002,0,2
1.9,96,250000,5900,2002,0,2
1.8,110,250000,7500,2002,2,3
2.4,121,250000,5500,2002,2,3
2.5,114,250000,3900,2002,0,3
1.9,96,250000,8200,2002,0,3
1.9,96,250000,8200,2002,0,3
2.5,130,250000,5999,2002,2,3
2.5,130,250000,4999,2002,2,3
2.5,120,250000,4700,2002,0,3
1.9,105,250000,6500,2002,0,3
2.5,132,250000,5499,2002,2,3
1.8,210,250000,7300,2002,0,3
1.8,110,250000,5950,2002,2,3
2.5,132,250000,5200,2002,2,3
1.9,96,250000,5500,2002,0,3
1.9,77,250000,4300,2003,0,2
1.9,96,250000,5700,2003,0,2
1.8,120,250000,7200,2003,2,3
2.7,130,250000,4000,2003,2,3
3.0,160,250000,5000,2003,2,3
3.0,160,250000,6000,2003,2,3
1.9,96,250000,6200,2003,0,3
2.0,130,250000,6700,2003,0,3
3.7,220,250000,13000,2003,2,3
4.2,257,250000,13500,2003,2,3
1.9,180,250000,2500,2003,0,3
3.0,160,250000,5500,2003,2,3
2.0,91,250000,6600,2003,0,3
2.0,81,250000,6200,2003,0,3
3.7,220,250000,9500,2003,2,3
2.0,96,250000,6700,2003,0,3
1.9,96,250000,6900,2003,0,3
1.9,105,250000,8300,2003,0,3
3.0,161,250000,1600,2003,0,3
2.0,87,250000,5800,2003,0,3
1.6,85,250000,6999,2004,0,2
1.9,74,250000,8400,2004,0,2
2.0,103,250000,8500,2004,0,2
2.0,103,250000,6900,2004,0,2
2.0,103,250000,10950,2004,0,2
2.0,103,250000,6900,2004,0,2
1.9,77,250000,11000,2004,0,2
2.0,103,250000,7200,2004,0,2
2.0,103,250000,8900,2004,0,2
2.0,103,250000,6500,2004,0,2
1.6,75,250000,5999,2004,0,2
1.9,77,250000,6400,2004,0,2
1.9,77,250000,7800,2004,0,2
1.6,75,250000,6250,2004,0,2
3.0,155,250000,12500,2004,2,3
3.0,165,250000,11700,2004,2,3
3.0,160,250000,11700,2004,2,3
2.5,120,250000,7500,2004,0,3
1.9,96,250000,7750,2004,2,3
2.0,202,250000,12000,2004,2,3
2.5,115,250000,5300,2004,0,3
2.5,132,250000,6000,2004,0,3
2.0,147,250000,8450,2005,0,2
2.0,150,250000,11500,2005,0,2
2.0,103,250000,9499,2005,0,2
1.6,75,250000,3900,2005,2,2
2.0,103,250000,8800,2005,0,2
1.9,85,250000,10000,2005,0,3
2.0,103,250000,9900,2005,0,3
2.0,103,250000,9000,2005,0,3
2.0,103,250000,13500,2005,0,3
3.0,165,250000,13500,2005,2,3
2.0,103,250000,9999,2005,0,3
4.2,240,250000,14900,2005,2,3
3.0,165,250000,13500,2005,2,3
1.9,85,250000,8200,2005,0,3
3.0,165,250000,9500,2005,2,3
1.8,120,250000,10200,2005,0,3
3.0,165,250000,13300,2005,2,3
3.0,171,250000,11000,2005,2,3
2.4,130,250000,12500,2005,0,3
2.0,110,250000,7500,2006,0,2
2.0,103,250000,10700,2006,0,2
3.0,171,250000,19999,2006,2,6
2.0,103,250000,9500,2006,0,3
2.7,132,250000,12500,2006,0,3
2.7,132,250000,12200,2006,2,3
1.8,120,250000,10000,2006,2,3
1.8,120,250000,11500,2006,2,3
3.0,165,250000,10500,2006,0,3
2.0,103,250000,11500,2006,0,3
3.0,165,250000,10500,2006,0,3
1.9,85,250000,9200,2006,0,3
2.0,103,250000,12200,2006,2,3
3.0,157,250000,12500,2006,2,3
2.7,132,250000,10590,2006,0,3
3.0,165,250000,13000,2006,2,3
2.7,130,250000,13000,2006,0,3
2.7,132,250000,9800,2006,0,3
2.0,103,250000,10000,2006,2,3
3.0,176,250000,16000,2007,0,5
2.0,103,250000,9600,2007,0,2
