displacement,kilowatts,mileage,price,year,rimSize
1.9,77.0,353611.0,7500,2003.0,16.0
1.9,180.0,387000.0,6000,2001.0,16.0
2.0,103.0,299000.0,14400,2009.0,16.0
2.0,103.0,268200.0,13799,2009.0,17.0
1.6,77.0,223000.0,14900,2011.0,16.0
1.6,66.0,223000.0,13300,2013.0,16.0
1.9,85.0,280000.0,9500,2005.0,15.0
1.6,77.0,245000.0,13300,2010.0,16.0
2.7,140.0,270000.0,18900,2010.0,16.0
2.0,103.0,249159.0,16600,2011.0,16.0
2.0,105.0,280000.0,15200,2010.0,17.0
2.0,100.0,265000.0,17900,2010.0,16.0
2.0,125.0,230000.0,16500,2009.0,16.0
2.0,125.0,255000.0,17500,2011.0,16.0
2.7,140.0,288900.0,19900,2010.0,18.0
2.0,125.0,290000.0,23500,2010.0,16.0
2.0,103.0,250000.0,19500,2010.0,17.0
2.0,110.0,246180.0,21100,2013.0,16.0
2.0,125.0,301000.0,22900,2010.0,20.0
3.0,171.0,325258.0,20000,2007.0,16.0
2.0,125.0,270000.0,23900,2009.0,16.0
3.0,155.0,350000.0,21300,2006.0,20.0
3.0,150.0,272000.0,26888,2014.0,16.0
2.0,130.0,247000.0,25500,2012.0,16.0
2.0,110.0,193000.0,28000,2013.0,16.0
3.0,150.0,260000.0,29999,2012.0,17.0
3.0,176.0,238000.0,26500,2009.0,18.0
2.0,125.0,206018.0,29999,2012.0,17.0
1.6,81.0,152000.0,29600,2017.0,18.0
2.0,125.0,300000.0,25800,2010.0,17.0
2.0,103.0,213039.0,27400,2012.0,16.0
2.0,125.0,270000.0,28500,2011.0,16.0
3.0,150.0,253261.0,28900,2012.0,16.0
3.0,201.0,145500.0,89900,2017.0,20.0
3.0,180.0,250000.0,41900,2014.0,16.0
2.0,176.0,234420.0,28000,2010.0,16.0
2.0,150.0,167000.0,89000,2021.0,18.0
2.0,110.0,173000.0,36000,2016.0,16.0
3.0,230.0,170000.0,51990,2015.0,16.0
3.0,200.0,221000.0,42000,2015.0,19.0
2.0,132.0,139179.0,39000,2017.0,17.0
2.0,130.0,171253.0,27950,2012.0,17.0
3.0,340.0,1.0,259000,2024.0,21.0
3.0,250.0,17581.0,165000,2022.0,16.0
3.0,210.0,110000.0,99900,2019.0,19.0
3.0,210.0,114000.0,129900,2019.0,16.0
4.0,320.0,140000.0,109000,2017.0,21.0
3.0,210.0,0.0,158059,2023.0,19.0
2.5,110.0,300000.0,4000,2000.0,16.0
2.5,110.0,330000.0,4200,1999.0,16.0
1.9,81.0,400000.0,3900,2000.0,15.0
1.8,92.0,38000.0,1800,1998.0,15.0
1.8,110.0,111000.0,4500,2001.0,17.0
2.0,110.0,273652.0,4300,2003.0,15.0
1.6,55.0,235807.0,1450,1993.0,16.0
1.9,105.0,351274.0,2800,1995.0,15.0
1.9,85.0,343392.0,5000,2001.0,15.0
1.9,96.0,420000.0,9500,2002.0,16.0
2.0,103.0,300000.0,9500,2005.0,16.0
1.9,96.0,350.0,6400,2003.0,17.0
1.9,96.0,320000.0,6700,2002.0,16.0
1.9,85.0,348000.0,5500,2001.0,16.0
2.0,96.0,30000.0,4600,2003.0,16.0
4.2,285.0,285000.0,7300,2003.0,16.0
2.0,103.0,400000.0,6800,2003.0,16.0
1.6,77.0,223500.0,13500,2010.0,15.0
2.0,103.0,1.0,12800,2006.0,16.0
3.0,165.0,300542.0,9500,2005.0,16.0
1.6,77.0,210000.0,12950,2011.0,15.0
2.0,103.0,258000.0,10800,2007.0,17.0
2.0,125.0,290000.0,12700,2007.0,18.0
1.6,77.0,247000.0,11300,2009.0,16.0
2.0,103.0,270000.0,11200,2007.0,16.0
1.6,75.0,166848.0,14800,2008.0,16.0
2.0,125.0,224000.0,13750,2010.0,16.0
1.6,77.0,257230.0,14500,2010.0,16.0
1.6,77.0,197428.0,13900,2010.0,16.0
2.0,105.0,268056.0,15900,2011.0,16.0
2.0,105.0,250455.0,19800,2010.0,17.0
2.7,140.0,243000.0,18800,2009.0,17.0
3.0,177.0,283885.0,15499,2008.0,17.0
2.0,130.0,206112.0,23500,2013.0,18.0
1.8,125.0,240999.0,24900,2013.0,18.0
2.0,125.0,297000.0,25900,2010.0,19.0
2.0,125.0,278000.0,28900,2012.0,19.0
3.0,176.0,215000.0,29000,2012.0,19.0
3.0,180.0,285000.0,27900,2009.0,16.0
2.0,130.0,275000.0,29999,2012.0,16.0
2.0,130.0,223000.0,28300,2013.0,17.0
2.0,125.0,198000.0,27000,2010.0,17.0
3.0,150.0,307761.0,26900,2012.0,17.0
3.0,150.0,199847.0,27900,2012.0,16.0
2.0,140.0,235000.0,27000,2014.0,19.0
3.0,200.0,200000.0,69990,2015.0,20.0
3.0,150.0,309000.0,36500,2011.0,20.0
3.0,210.0,90000.0,80999,2018.0,19.0
2.0,140.0,147600.0,61900,2018.0,17.0
3.0,160.0,220000.0,67900,2015.0,16.0
2.0,140.0,309000.0,36900,2016.0,16.0
4.0,441.0,54000.0,211000,2020.0,22.0
3.0,180.0,80000.0,105000,2019.0,19.0
2.5,110.0,397926.0,3000,2001.0,17.0
1.9,85.0,209.0,5500,2000.0,15.0
1.9,105.0,393632.0,6500,2001.0,17.0
1.9,180.0,410000.0,5100,2000.0,16.0
1.9,77.0,366000.0,8850,2005.0,15.0
1.9,96.0,300000.0,6300,2001.0,18.0
3.0,165.0,358805.0,8500,2005.0,16.0
2.0,96.0,187900.0,5650,2002.0,16.0
1.4,92.0,171700.0,10500,2008.0,16.0
2.4,130.0,238.0,10500,2007.0,16.0
1.6,77.0,338000.0,13500,2010.0,16.0
2.7,160.0,350000.0,10650,2006.0,18.0
1.6,77.0,210000.0,13950,2010.0,16.0
2.0,103.0,350000.0,11000,2005.0,18.0
1.9,86.0,280000.0,12499,2007.0,16.0
2.0,103.0,490000.0,11500,2005.0,18.0
2.7,132.0,320000.0,9500,2005.0,17.0
2.0,103.0,233000.0,12000,2008.0,18.0
2.0,105.0,271349.0,17900,2009.0,16.0
2.0,103.0,280000.0,14950,2010.0,16.0
2.0,105.0,214350.0,18500,2010.0,16.0
2.0,125.0,278544.0,15500,2009.0,16.0
2.7,190.0,290000.0,14400,2010.0,19.0
2.0,155.0,270000.0,25000,2008.0,19.0
2.0,105.0,193300.0,21000,2011.0,16.0
2.0,110.0,228000.0,21000,2013.0,16.0
3.0,168.0,295750.0,24000,2009.0,20.0
2.7,140.0,280000.0,20500,2010.0,19.0
3.0,180.0,230100.0,28900,2011.0,17.0
2.0,105.0,184030.0,28950,2012.0,17.0
2.0,105.0,235000.0,25900,2013.0,17.0
2.0,140.0,145000.0,45900,2016.0,17.0
1.6,85.0,62000.0,43300,2019.0,16.0
3.0,180.0,235000.0,29999,2012.0,16.0
2.0,110.0,110629.0,53990,2019.0,16.0
3.0,180.0,209000.0,30000,2011.0,18.0
2.0,103.0,340000.0,12800,2006.0,16.0
1.6,77.0,246000.0,13700,2009.0,17.0
2.0,103.0,228000.0,11000,2007.0,17.0
2.0,103.0,253141.0,11500,2007.0,17.0
2.0,103.0,255000.0,13500,2009.0,16.0
2.7,132.0,400000.0,14500,2007.0,17.0
1.8,132.0,280000.0,11999,2002.0,17.0
2.7,132.0,285000.0,13500,2008.0,17.0
2.7,140.0,250000.0,16000,2009.0,16.0
2.0,103.0,195000.0,17990,2012.0,16.0
1.6,105.0,23000.0,17200,2013.0,16.0
2.0,88.0,246000.0,15999,2009.0,16.0
3.0,176.0,282000.0,19900,2009.0,18.0
2.0,143.0,278000.0,18500,2011.0,16.0
2.0,88.0,282000.0,16200,2009.0,16.0
2.0,105.0,330000.0,15000,2010.0,18.0
1.8,88.0,200000.0,16300,2010.0,16.0
2.0,103.0,245000.0,19000,2010.0,16.0
2.0,105.0,255000.0,16300,2009.0,16.0
3.0,176.0,300000.0,16500,2009.0,19.0
3.0,176.0,298024.0,16300,2010.0,16.0
2.0,147.0,195000.0,16000,2008.0,19.0
2.0,100.0,280000.0,17300,2009.0,16.0
3.0,176.0,305124.0,17200,2009.0,18.0
2.0,105.0,310142.0,16900,2009.0,16.0
2.0,100.0,216659.0,17450,2008.0,16.0
3.0,180.0,332.0,33200,2013.0,18.0
2.0,130.0,242000.0,32500,2013.0,16.0
3.0,125.0,275.0,27900,2012.0,16.0
3.0,160.0,281520.0,76900,2016.0,21.0
3.0,150.0,245000.0,32500,2013.0,17.0
2.0,140.0,50000.0,79000,2020.0,20.0
3.0,200.0,245726.0,62999,2015.0,20.0
2.0,140.0,209249.0,46000,2015.0,21.0
2.0,140.0,230000.0,39900,2015.0,17.0
3.0,171.0,333333.0,16499,2006.0,16.0
3.0,230.0,190143.0,55000,2014.0,21.0
3.0,180.0,190000.0,39999,2013.0,17.0
3.0,150.0,252500.0,25000,2012.0,16.0
1.6,85.0,50210.0,36000,2019.0,16.0
3.0,160.0,216000.0,45000,2015.0,19.0
3.0,180.0,241000.0,28500,2012.0,17.0
3.0,190.0,250000.0,38999,2014.0,18.0
2.0,140.0,207000.0,58000,2017.0,16.0
2.0,140.0,191000.0,66000,2018.0,16.0
3.0,160.0,137000.0,63000,2015.0,19.0
1.6,85.0,203000.0,28800,2017.0,16.0
2.0,110.0,201000.0,34000,2016.0,17.0
2.0,110.0,228715.0,39500,2016.0,16.0
3.0,176.0,209261.0,32500,2012.0,20.0
3.0,180.0,260000.0,34000,2011.0,21.0
3.0,180.0,240000.0,29500,2011.0,19.0
2.0,130.0,214238.0,32000,2013.0,19.0
1.6,85.0,38000.0,37900,2020.0,17.0
3.0,170.0,175534.0,58900,2019.0,19.0
2.0,125.0,115000.0,63700,2018.0,16.0
3.0,176.0,220000.0,31000,2009.0,19.0
2.0,140.0,330000.0,36000,2015.0,18.0
3.0,184.0,282000.0,53000,2013.0,16.0
2.0,140.0,246000.0,28500,2014.0,18.0
2.0,130.0,235000.0,29500,2012.0,19.0
2.5,110.0,190124.0,3999,1999.0,17.0
1.6,74.0,250000.0,3499,2000.0,16.0
1.8,110.0,310000.0,6500,2003.0,15.0
2.0,103.0,319000.0,13900,2009.0,16.0
1.6,77.0,250000.0,14100,2011.0,16.0
2.0,103.0,276000.0,13900,2009.0,16.0
3.0,171.0,290000.0,12800,2006.0,19.0
2.0,125.0,205000.0,16900,2011.0,17.0
2.0,105.0,256000.0,17900,2009.0,18.0
1.6,77.0,240000.0,16300,2012.0,17.0
2.0,125.0,290000.0,24000,2010.0,19.0
3.0,176.0,280000.0,22900,2010.0,19.0
2.0,103.0,154000.0,29900,2012.0,18.0
3.0,184.0,258000.0,43000,2011.0,20.0
1.6,110.0,300000.0,4500,2000.0,16.0
2.0,85.0,260000.0,2300,1993.0,16.0
1.9,55.0,300000.0,2700,1993.0,16.0
1.9,180.0,430000.0,3750,2000.0,15.0
1.9,105.0,335000.0,6650,2003.0,15.0
2.5,132.0,250000.0,7500,2001.0,17.0
1.9,96.0,250000.0,7750,2004.0,16.0
1.9,96.0,240000.0,7500,2001.0,17.0
3.7,191.0,290000.0,13500,2001.0,19.0
2.0,88.0,240000.0,13999,2009.0,18.0
1.6,77.0,213863.0,12999,2009.0,16.0
1.6,77.0,278000.0,13650,2010.0,16.0
2.0,105.0,360000.0,17999,2013.0,17.0
2.0,105.0,268000.0,15999,2011.0,16.0
2.0,100.0,194000.0,41000,2015.0,19.0
2.0,130.0,231000.0,35000,2014.0,18.0
3.0,210.0,120000.0,108000,2018.0,16.0
3.0,165.0,258000.0,13800,2006.0,17.0
1.8,88.0,211300.0,15000,2010.0,16.0
1.6,77.0,212000.0,12999,2011.0,17.0
2.0,105.0,300000.0,17500,2010.0,16.0
2.0,105.0,240000.0,17000,2008.0,16.0
3.0,176.0,245000.0,16500,2008.0,18.0
1.6,81.0,198000.0,21500,2015.0,17.0
2.0,105.0,226900.0,25950,2012.0,17.0
2.0,110.0,230000.0,23500,2015.0,18.0
2.0,103.0,257907.0,12950,2008.0,16.0
1.9,85.0,310000.0,12000,2007.0,16.0
2.0,88.0,302000.0,18600,2009.0,16.0
2.0,88.0,170.0,18100,2011.0,16.0
2.0,100.0,390000.0,19900,2009.0,17.0
2.0,103.0,300000.0,18900,2008.0,17.0
1.6,81.0,202195.0,16989,2016.0,16.0
3.0,176.0,329531.0,16800,2009.0,19.0
2.0,103.0,231000.0,17800,2011.0,18.0
2.0,105.0,246000.0,23300,2010.0,18.0
1.6,81.0,185000.0,21850,2014.0,16.0
3.0,171.0,316000.0,22000,2007.0,20.0
2.0,125.0,278000.0,22800,2009.0,18.0
1.6,77.0,220000.0,23800,2014.0,16.0
2.0,105.0,259000.0,21499,2012.0,17.0
2.0,140.0,180000.0,24300,2014.0,16.0
2.0,105.0,207000.0,24000,2012.0,18.0
3.0,177.0,235000.0,27000,2011.0,20.0
1.6,85.0,246000.0,27800,2018.0,16.0
2.0,130.0,234000.0,26350,2012.0,16.0
3.0,176.0,241223.0,28700,2011.0,17.0
3.0,176.0,242000.0,26200,2009.0,17.0
2.0,105.0,223000.0,24900,2011.0,17.0
2.0,130.0,302000.0,26500,2011.0,20.0
3.0,176.0,240000.0,27500,2010.0,17.0
2.0,110.0,200000.0,30000,2014.0,16.0
2.0,85.0,165600.0,49990,2021.0,17.0
2.0,140.0,160000.0,63000,2019.0,19.0
2.0,85.0,1.0,60650,2023.0,16.0
2.0,130.0,230000.0,41000,2014.0,18.0
2.0,140.0,251810.0,32900,2014.0,16.0
2.0,110.0,196000.0,38990,2015.0,17.0
3.0,165.0,298723.0,9000,2004.0,16.0
3.0,176.0,355000.0,13500,2009.0,16.0
3.0,165.0,123456.0,12000,2005.0,16.0
2.0,88.0,290000.0,14500,2010.0,16.0
2.7,132.0,351000.0,11999,2006.0,17.0
1.9,77.0,268759.0,10500,2006.0,17.0
3.0,165.0,265000.0,13000,2004.0,20.0
3.0,176.0,275000.0,14500,2009.0,17.0
2.0,100.0,290000.0,18800,2008.0,17.0
2.0,105.0,236000.0,17900,2009.0,17.0
3.0,245.0,300000.0,16000,2008.0,17.0
4.2,257.0,295000.0,14800,2007.0,20.0
2.0,105.0,273000.0,15200,2009.0,16.0
2.0,125.0,231000.0,17800,2009.0,16.0
2.0,125.0,287000.0,18800,2011.0,18.0
2.0,130.0,240000.0,25000,2015.0,18.0
3.0,180.0,178000.0,28000,2010.0,16.0
3.0,176.0,265000.0,24700,2010.0,16.0
3.0,176.0,164000.0,26700,2009.0,19.0
2.0,110.0,165000.0,41700,2019.0,16.0
2.0,155.0,158000.0,28599,2013.0,17.0
2.0,110.0,185547.0,32990,2016.0,17.0
1.9,77.0,277000.0,9800,2007.0,17.0
2.7,132.0,260000.0,13500,2009.0,17.0
2.0,100.0,345653.0,19300,2008.0,18.0
2.0,105.0,275000.0,16100,2011.0,17.0
3.0,176.0,223003.0,17000,2009.0,16.0
2.0,103.0,267200.0,16900,2010.0,17.0
2.0,105.0,247000.0,15500,2008.0,16.0
1.6,66.0,142000.0,15800,2011.0,16.0
2.0,143.0,235000.0,25990,2013.0,20.0
2.0,110.0,75000.0,50000,2019.0,16.0
3.0,180.0,260000.0,40000,2013.0,20.0
3.0,160.0,280000.0,40500,2017.0,16.0
2.0,130.0,235000.0,31000,2013.0,18.0
2.0,120.0,199866.0,53900,2019.0,18.0
1.6,85.0,113887.0,41990,2020.0,18.0
2.0,110.0,99597.0,54990,2018.0,17.0
1.6,85.0,145102.0,32990,2018.0,16.0
3.0,160.0,290000.0,43500,2015.0,19.0
2.0,130.0,252.0,30990,2013.0,17.0
2.0,140.0,195000.0,49500,2017.0,18.0
2.0,140.0,188000.0,47500,2017.0,18.0
3.0,170.0,173000.0,71450,2018.0,18.0
2.0,110.0,156100.0,45990,2018.0,16.0
2.0,150.0,189000.0,69900,2019.0,16.0
3.0,180.0,199000.0,33900,2011.0,16.0
2.0,110.0,230000.0,40900,2015.0,16.0
2.0,140.0,233000.0,32900,2017.0,16.0
3.0,180.0,238000.0,34900,2013.0,16.0
2.0,120.0,270000.0,32000,2011.0,20.0
3.0,230.0,270.0,40000,2014.0,20.0
2.0,110.0,242957.0,35850,2017.0,16.0
2.0,103.0,278000.0,7990,2007.0,16.0
1.6,77.0,232000.0,13300,2009.0,16.0
2.0,110.0,198200.0,16000,2009.0,17.0
1.6,77.0,185237.0,13200,2010.0,17.0
2.0,103.0,228000.0,10800,2007.0,17.0
3.0,176.0,298000.0,17500,2010.0,16.0
3.0,176.0,221360.0,33000,2013.0,17.0
2.0,88.0,213000.0,16999,2009.0,18.0
2.7,140.0,370000.0,15999,2009.0,18.0
2.0,110.0,216000.0,36000,2015.0,16.0
2.0,100.0,61535.0,55990,2018.0,17.0
2.5,110.0,300142.0,4500,2001.0,16.0
2.0,96.0,280000.0,4900,2001.0,16.0
3.0,162.0,220000.0,4200,2003.0,16.0
1.8,92.0,348588.0,2350,1999.0,16.0
2.5,110.0,350.0,2799,2000.0,16.0
1.8,66.0,300000.0,1440,1990.0,14.0
1.9,180.0,265321.0,2400,1996.0,16.0
2.8,142.0,350000.0,3600,1998.0,19.0
2.5,120.0,270000.0,5000,2004.0,16.0
1.8,110.0,380000.0,3350,1997.0,16.0
2.8,140.0,380417.0,3400,2001.0,16.0
1.9,96.0,400000.0,4950,2002.0,16.0
2.5,132.0,300000.0,4300,2001.0,16.0
2.4,125.0,480000.0,4400,2003.0,16.0
1.9,77.0,250000.0,4300,2003.0,15.0
2.5,110.0,352521.0,4400,1999.0,16.0
2.5,180.0,320000.0,3000,1994.0,15.0
2.0,110.0,310000.0,4500,2005.0,16.0
2.5,132.0,360000.0,4000,2001.0,16.0
2.0,103.0,360741.0,8500,2004.0,17.0
1.9,77.0,278000.0,9400,2005.0,16.0
1.9,74.0,300000.0,5500,2001.0,16.0
2.0,228.0,6500.0,99900,2022.0,19.0
1.9,105.0,283000.0,3800,1999.0,15.0
2.4,130.0,307000.0,9899,2004.0,16.0
1.6,77.0,235000.0,14000,2010.0,17.0
1.8,120.0,290580.0,12500,2003.0,17.0
2.0,103.0,275000.0,10900,2006.0,16.0
2.0,103.0,320000.0,10800,2005.0,16.0
2.0,103.0,320000.0,11400,2005.0,16.0
1.6,77.0,249000.0,12490,2010.0,16.0
3.0,165.0,391000.0,11800,2005.0,17.0
2.0,103.0,290000.0,11200,2006.0,16.0
1.9,77.0,300000.0,10600,2007.0,16.0
2.0,103.0,230000.0,14700,2010.0,16.0
1.6,77.0,200000.0,12800,2011.0,17.0
4.2,246.0,215000.0,13500,2005.0,18.0
2.0,105.0,292000.0,16800,2008.0,16.0
2.0,103.0,293000.0,15999,2011.0,16.0
2.0,105.0,232155.0,15900,2011.0,16.0
3.0,176.0,280000.0,17500,2008.0,19.0
2.0,105.0,350000.0,15850,2008.0,16.0
2.0,88.0,242000.0,15700,2009.0,18.0
3.0,176.0,250000.0,17999,2009.0,19.0
2.0,100.0,319000.0,18000,2011.0,17.0
2.0,125.0,267000.0,21000,2010.0,18.0
2.0,125.0,268123.0,22500,2010.0,19.0
3.0,176.0,306000.0,25000,2008.0,21.0
3.0,125.0,271000.0,20000,2013.0,18.0
2.0,125.0,325000.0,22000,2009.0,18.0
2.0,130.0,243000.0,30000,2014.0,17.0
1.6,85.0,96715.0,29950,2017.0,16.0
2.0,155.0,167000.0,27999,2012.0,18.0
3.0,150.0,236000.0,28950,2011.0,19.0
2.0,130.0,215000.0,26500,2012.0,16.0
2.0,130.0,225000.0,25999,2013.0,18.0
3.0,176.0,272000.0,30000,2009.0,16.0
3.0,150.0,270000.0,33000,2012.0,18.0
3.0,150.0,205000.0,33700,2015.0,16.0
3.0,184.0,215000.0,33200,2014.0,20.0
2.0,110.0,91000.0,50000,2016.0,16.0
2.0,130.0,195000.0,36000,2012.0,17.0
3.0,160.0,190423.0,53299,2016.0,18.0
2.0,96.0,300000.0,5000,2001.0,16.0
3.0,165.0,383000.0,11200,2005.0,15.0
2.0,103.0,350000.0,13500,2005.0,16.0
2.0,103.0,239000.0,11700,2009.0,18.0
2.0,103.0,272000.0,11500,2007.0,17.0
2.0,103.0,345000.0,10500,2005.0,16.0
1.9,85.0,280000.0,11650,2006.0,16.0
1.6,77.0,243500.0,14600,2011.0,16.0
2.7,132.0,268782.0,13000,2006.0,17.0
2.0,103.0,340000.0,10300,2005.0,16.0
2.0,125.0,291000.0,14250,2009.0,16.0
3.0,171.0,300000.0,12500,2007.0,16.0
1.9,85.0,314000.0,10850,2005.0,16.0
2.0,125.0,328000.0,10500,2006.0,17.0
2.7,140.0,221.0,17490,2009.0,17.0
2.0,125.0,267000.0,15700,2010.0,16.0
2.0,105.0,270000.0,16900,2009.0,17.0
2.0,130.0,211323.0,21900,2012.0,17.0
2.0,105.0,300000.0,16600,2010.0,16.0
2.0,88.0,290000.0,14999,2009.0,16.0
2.0,105.0,235225.0,17100,2011.0,16.0
2.0,88.0,266000.0,16600,2010.0,16.0
2.0,88.0,248500.0,16950,2009.0,18.0
2.0,150.0,313356.0,18500,2008.0,17.0
3.0,176.0,260000.0,41000,2010.0,21.0
2.0,100.0,300000.0,19000,2009.0,16.0
2.0,110.0,161000.0,34700,2018.0,17.0
2.0,140.0,232000.0,55900,2017.0,17.0
3.0,180.0,247000.0,36950,2012.0,19.0
2.0,85.0,52000.0,50000,2021.0,16.0
2.0,130.0,179000.0,33900,2013.0,19.0
2.0,130.0,300000.0,34990,2012.0,19.0
2.0,140.0,260000.0,63999,2018.0,19.0
2.0,140.0,190000.0,53000,2018.0,18.0
2.0,140.0,235000.0,42900,2015.0,18.0
2.0,110.0,275000.0,38900,2016.0,18.0
3.0,180.0,249128.0,33000,2011.0,19.0
3.0,200.0,267000.0,32000,2011.0,20.0
3.0,210.0,229000.0,69990,2018.0,16.0
2.0,85.0,0.0,60151,2023.0,16.0
2.7,140.0,265000.0,17900,2009.0,16.0
2.0,100.0,308000.0,15600,2009.0,16.0
3.0,180.0,83000.0,100000,2019.0,19.0
2.0,130.0,300000.0,33000,2013.0,17.0
2.0,110.0,228000.0,38500,2017.0,17.0
2.0,130.0,330000.0,33000,2013.0,18.0
2.0,110.0,160000.0,39500,2015.0,19.0
1.9,105.0,300000.0,7650,2002.0,15.0
3.0,165.0,340000.0,10000,2006.0,16.0
1.9,85.0,261000.0,8600,2004.0,15.0
2.0,110.0,189000.0,6800,2004.0,16.0
1.9,85.0,370000.0,5200,2005.0,16.0
1.9,96.0,360000.0,7750,2002.0,17.0
1.9,96.0,350000.0,5800,2001.0,17.0
1.9,96.0,248000.0,7600,2002.0,15.0
1.6,85.0,210000.0,5700,2004.0,17.0
2.5,132.0,296000.0,6300,2002.0,16.0
2.0,105.0,40000.0,11500,2008.0,17.0
2.0,103.0,298000.0,12800,2008.0,17.0
1.6,77.0,270000.0,13950,2010.0,16.0
2.7,132.0,301000.0,10500,2007.0,16.0
4.0,202.0,260000.0,14500,2003.0,17.0
1.6,77.0,287000.0,13700,2010.0,16.0
1.6,77.0,217000.0,14000,2010.0,16.0
1.6,66.0,197500.0,12900,2011.0,15.0
2.0,103.0,280000.0,12500,2009.0,17.0
1.6,77.0,221441.0,13490,2011.0,15.0
2.0,103.0,297362.0,10500,2007.0,16.0
2.0,88.0,320000.0,14200,2008.0,16.0
1.6,77.0,244332.0,14399,2012.0,16.0
2.0,103.0,270456.0,13900,2009.0,16.0
2.0,103.0,270561.0,18200,2009.0,16.0
2.0,105.0,248000.0,17500,2011.0,16.0
2.0,100.0,279000.0,17250,2009.0,16.0
3.6,269.0,0.0,17000,2008.0,18.0
2.0,100.0,270123.0,18900,2009.0,17.0
2.0,88.0,230000.0,19900,2009.0,16.0
2.0,105.0,280000.0,18500,2011.0,16.0
2.0,125.0,300000.0,19999,2009.0,19.0
2.0,125.0,290000.0,20000,2010.0,17.0
2.0,110.0,235000.0,21900,2013.0,17.0
2.7,132.0,250000.0,23999,2010.0,16.0
3.0,176.0,229000.0,24900,2010.0,16.0
2.0,88.0,217000.0,23600,2016.0,18.0
3.0,176.0,260000.0,24350,2009.0,17.0
2.0,105.0,250000.0,20900,2013.0,16.0
2.0,132.0,230000.0,23000,2010.0,19.0
2.0,125.0,220000.0,24000,2010.0,18.0
2.0,103.0,133000.0,19500,2010.0,16.0
2.0,110.0,290000.0,21500,2013.0,16.0
3.0,187.0,311000.0,23500,2007.0,16.0
2.0,132.0,227000.0,22000,2009.0,18.0
2.0,105.0,247000.0,22499,2013.0,17.0
2.0,100.0,279000.0,20500,2014.0,16.0
1.6,81.0,166962.0,28900,2016.0,17.0
3.0,180.0,238456.0,29500,2012.0,18.0
2.0,100.0,251123.0,29900,2013.0,17.0
2.0,125.0,294102.0,27500,2010.0,20.0
3.0,176.0,245000.0,24000,2009.0,16.0
2.0,110.0,221000.0,27500,2013.0,18.0
3.0,176.0,265000.0,25500,2009.0,18.0
2.0,130.0,230000.0,26000,2013.0,16.0
2.0,130.0,326111.0,29999,2012.0,18.0
3.0,240.0,218000.0,53900,2016.0,21.0
3.0,210.0,212312.0,54900,2018.0,18.0
3.0,230.0,219253.0,49999,2015.0,16.0
2.0,130.0,217359.0,27000,2012.0,17.0
2.0,140.0,223852.0,52000,2017.0,18.0
2.0,140.0,196000.0,47000,2015.0,16.0
3.0,184.0,260000.0,40000,2012.0,19.0
3.0,230.0,235000.0,47500,2015.0,21.0
2.0,100.0,137000.0,42000,2015.0,18.0
2.0,90.0,217998.0,37500,2017.0,17.0
3.0,180.0,260000.0,34990,2013.0,16.0
4.0,320.0,148000.0,159900,2020.0,22.0
3.0,210.0,150000.0,132900,2019.0,21.0
3.0,230.0,141800.0,107000,2020.0,20.0
4.0,320.0,149500.0,162000,2020.0,22.0
3.0,150.0,285000.0,10000,2005.0,18.0
2.0,96.0,200000.0,6200,2002.0,16.0
1.9,96.0,306000.0,6700,2001.0,16.0
1.6,75.0,267000.0,6950,2003.0,16.0
2.0,103.0,297000.0,8900,2005.0,15.0
1.9,81.0,314000.0,4700,2000.0,15.0
2.5,132.0,355000.0,6500,2003.0,17.0
1.4,92.0,160964.0,9900,2011.0,17.0
2.0,103.0,270000.0,7150,2005.0,16.0
2.0,105.0,258800.0,18300,2009.0,16.0
2.0,88.0,290000.0,17800,2011.0,16.0
2.0,103.0,238000.0,14999,2010.0,17.0
2.0,103.0,251122.0,16250,2009.0,16.0
2.0,88.0,290000.0,15500,2010.0,16.0
2.0,132.0,178500.0,32500,2009.0,19.0
3.0,180.0,259000.0,41000,2012.0,20.0
2.0,140.0,128000.0,67000,2017.0,19.0
3.0,200.0,205000.0,46000,2016.0,17.0
3.0,176.0,280000.0,18500,2007.0,17.0
3.0,150.0,276000.0,32000,2013.0,17.0
1.9,81.0,340000.0,5500,2000.0,16.0
1.6,74.0,208000.0,7350,2003.0,18.0
1.9,96.0,266796.0,8000,2001.0,16.0
2.0,125.0,258000.0,8900,2007.0,16.0
1.8,110.0,300000.0,6500,2001.0,18.0
1.9,85.0,384000.0,10000,2006.0,16.0
1.9,85.0,260000.0,8500,2006.0,16.0
2.5,132.0,285930.0,4800,2003.0,16.0
1.9,180.0,300000.0,7100,2003.0,16.0
2.7,132.0,360000.0,7000,2006.0,17.0
2.0,103.0,420254.0,8800,2006.0,17.0
2.0,103.0,401000.0,6200,2004.0,16.0
3.0,150.0,0.0,9000,2006.0,16.0
2.0,105.0,285000.0,13999,2009.0,16.0
2.0,103.0,260300.0,14600,2009.0,16.0
2.0,125.0,262220.0,14600,2009.0,16.0
2.0,100.0,258000.0,9999,2009.0,16.0
1.6,77.0,200362.0,12950,2009.0,16.0
1.6,77.0,183218.0,10650,2011.0,16.0
2.0,103.0,260000.0,11200,2005.0,17.0
1.6,77.0,280000.0,13200,2010.0,16.0
3.0,165.0,225000.0,12000,2006.0,17.0
2.0,103.0,261.0,14800,2009.0,16.0
1.6,77.0,254000.0,11990,2010.0,16.0
